Protocol,Domain,Path,Subdomain,URL len,Domain len,Subdomain len,Path len,#Subdomains,IP,HTTPS,Known TLD,#Brand,#Similar brand,#Similar keyword,Brand check,#Random word,Random domain,#Keyword,#Other word,#Raw word,Avg word len,Long word len,Short word len,#SC,Label 
http,history,/topics/american-civil-war/gettysburg-address,www,2,0,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,0,0,0
https,yahoo,/question/index,answers,2,0,0,2,0,0,1,1,1,0,0,1,0,1,2,0,1,0,1,0,0,0
https,gilderlehrman,/sites/default/files/inline-pdfs/Gettysburg%20Address%20Analysis.pdf,www,1,1,0,1,0,0,1,1,0,0,0,1,1,0,2,0,1,0,1,0,0,0
https,ourdocuments,/,www,0,1,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0
http,dictionary,/browse/collision,www,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0
https,merriam-webster,/dictionary/collision,www,0,1,0,1,0,0,1,1,0,0,0,1,2,0,2,0,1,0,0,0,0,0
http,thefreedictionary,/collision,www,0,1,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,0
http,techtarget,/definition/collision,searchnetworking,2,1,2,1,0,0,0,1,0,0,0,1,2,0,2,0,1,2,1,0,0,0
http,yourdictionary,/collision,www,0,1,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,0
http,babylon-software,/collision/,dictionary,0,1,2,2,0,0,0,1,0,0,0,1,2,0,2,0,1,0,0,0,0,0
http,cambridge,/us/dictionary/english/collision,dictionary,2,0,2,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,0,1,0,0
http,definitions,/definition/COLLISION,www,0,1,0,1,0,0,0,1,1,0,0,1,0,0,2,0,1,0,0,0,0,0
http,synonym-finder,/definition/collision,www,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0
http,linfo,/collision.html,www,0,0,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0
http,embl-hamburg,/workshops/2006/domains/pdf/19_Jones.pdf,www,2,1,0,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,0,1,0,0
http,embl-heidelberg,/smart/set_mode.cgi,smart,0,1,0,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,0,1,0,0
http,ucf,/~jcheng/domain.pdf,www.cs,0,0,0,1,0,0,0,1,0,0,0,1,0,1,2,0,1,0,0,1,0,0
http,ucl,/ffpred,bioinf.cs,0,0,0,2,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,1,0,0
http,creative-biostructure,/protein-domain-prediction-1.htm,www,2,1,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,1,0,0
http,slideserve,/yoshe/protein-domain-boundary-prediction,www,2,1,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,0,0,0
http,uaeu,/nzaki/doc/MaadZaki1.pdf,faculty,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2,0,1,0,0,1,0,0
http,utoronto,/reimand/paper_pdf/Reimand_genome2network_review.pdf,individual,1,0,2,1,0,0,0,1,0,0,0,1,2,0,2,0,1,2,1,1,0,0
https,wikipedia,/wiki/Protein%E2%80%93protein_interaction_prediction,en,1,0,0,1,0,0,1,1,1,0,0,1,1,0,2,0,1,0,1,1,0,0
http,umich,/ThreaDom/,zhanglab.ccmb.med,0,0,1,2,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,0,2,0
https,wikipedia,/wiki/Open-source_software,en,0,0,0,1,0,0,1,1,1,0,0,1,0,0,2,0,1,0,1,1,0,0
https,opensource,/resources/what-open-source,,0,1,1,1,0,0,1,1,0,0,0,1,1,0,2,0,1,0,0,0,0,0
https,sourceforge,/,,0,1,1,0,0,0,1,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0
https,wikipedia,/wiki/Open-source,en.m,0,0,0,1,0,0,1,1,1,0,0,1,0,0,2,0,1,0,0,1,0,0
http,defense,/Open-Source-Software-FAQ/,dodcio,0,0,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,0,0,0
http,gnu,/philosophy/free-software-for-freedom,www,2,0,0,1,0,0,0,1,1,0,0,1,1,1,2,0,1,0,0,0,0,0
http,lifehacker,/articles/best-open-source-software/,,2,1,1,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0
http,webopedia,/DidYouKnow/Computer_Science/open_source.asp,www,2,0,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,0,0,0
https,wikibooks,/wiki/Open_Source,en,0,0,0,1,0,0,1,1,1,0,0,1,0,0,2,0,1,0,0,1,0,0
http,makeuseof,/tag/find-open-source-software-windows/,www,2,0,0,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,0,0,0,0
https,wikipedia,/wiki/Content_delivery_network,en,2,0,0,1,0,0,1,1,1,0,0,1,0,0,2,0,1,0,1,1,0,0
https,gtmetrix,/why-use-a-cdn.html,,0,0,1,1,0,0,1,1,1,0,0,1,0,1,2,0,1,0,0,1,0,0
https,wikipedia,/wiki/Content_Delivery_Network,ru,2,0,0,1,0,0,1,1,1,0,0,1,0,0,2,0,1,0,1,1,0,0
https,cloudflare,/cdn/,www,0,1,0,2,0,0,1,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0
https,incapsula,/cdn-guide/what-is-cdn-how-it-works.html,www,2,0,0,1,0,0,1,1,1,0,0,1,1,0,2,0,1,0,0,1,0,0
http,wpbeginner,/beginners-guide/why-you-need-a-cdn-for-your-wordpress-blog-infographic/,www,1,1,0,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,0,1,0,0
http,techtarget,/definition/content-delivery-network-CDN,searchaws,2,1,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,0,0,0
https,akamai,/us/en/cdn/,www,0,0,0,2,0,0,1,1,1,0,0,1,0,0,2,0,1,0,0,1,0,0
http,whatismyipaddress,/cdn,,0,1,1,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0
https,varvy,/pagespeed/content-delivery-networks.html,,2,0,1,1,0,0,1,1,0,0,0,1,1,0,2,0,1,0,0,0,0,0
https,wikipedia,/wiki/Network_access_point,en,0,0,0,1,0,0,1,1,1,0,0,1,0,0,2,0,1,0,1,1,0,0
http,academic,/169585/Internet_Access_Point,universal_en_ru,2,0,2,1,0,0,0,0,0,0,0,1,2,0,2,0,1,2,1,1,0,0
http,DigitalCitizen,/how-turn-your-windows-81-laptop-wifi-access-point,www,1,1,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,1,0,0
http,rootsh3ll,/2015/12/fake-wifi-access-point-walkthrough/,www,2,0,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,1,0,0
http,woshub,/how-to-create-a-wi-fi-access-point-on-windows-10/,,2,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0
https,bleepingcomputer,/forums/t/601102/windows-10-wifi-connects-but-no-internet-access-no-internet-secured/,www,1,1,0,1,0,0,1,1,1,0,0,1,1,0,2,0,1,0,1,1,0,0
https,quora,/What-is-internet-access-point,www,0,0,0,1,0,0,1,1,1,0,0,1,1,0,2,0,1,0,0,1,0,0
https,publicintelligence,/faa-internet-access-point-configuration-management/,,1,1,1,1,0,0,1,1,1,0,0,1,1,0,2,0,1,0,1,0,0,0
http,doozan,/read.php,forum,0,0,0,2,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,1,0,0
http,ishanarora,/2009/07/29/windows-7-as-a-wireless-access-point/,www,2,1,0,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,0,1,0,0
https,wikipedia,/wiki/Packet_analyzer,en,0,0,0,1,0,0,1,1,1,0,0,1,0,0,2,0,1,0,1,1,0,0
http,solarwinds,/topics/packet-analyzer,www,0,1,0,1,0,0,0,1,0,0,0,1,2,0,2,0,1,0,0,0,0,0
https,nostarch,/packetanalysis3,www,0,0,0,1,0,0,1,1,0,0,0,1,0,0,2,0,1,0,1,0,0,0
http,purdue,/~kaw/presentations/HECC09/3NetworkTrafficAnalysis.pdf,homes.cerias,1,0,2,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,0,0,0
http,ilovefreesoftware,/16/featured/5-best-free-network-packet-sniffer.html,www,1,1,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,1,0,0
https,slideshare,/gilsinnj/network-packet-analysis-with-wireshark,www,2,1,0,1,0,0,1,1,1,0,0,1,1,0,2,0,1,0,0,0,0,0
http,techtarget,/definition/network-analyzer,searchnetworking,2,1,2,1,0,0,0,1,0,0,0,1,1,0,2,0,1,2,1,0,0,0
https,riverbed,/products/steelcentral/network-performance-management/steelcentral-packet-analyzer.html,www,1,0,0,1,0,0,1,1,0,0,0,1,1,0,2,0,1,0,1,0,0,0
https,wikipedia,/wiki/Packet_sniffing,en.m,0,0,0,1,0,0,1,1,1,0,0,1,0,0,2,0,1,0,1,1,0,0
http,packetlife,/armory/category/packet-analysis/,,2,1,1,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,0,0,0,0
https,computerhope,/issues/ch000254.htm,www,0,1,0,1,0,0,1,1,0,0,0,1,0,0,2,0,1,0,1,0,0,0
http,online-tech-tips,/computer-tips/troubleshoot-keyboard-and-mouse-not-working-in-windows/,www,1,1,0,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,1,1,2,0
http,buzzle,/articles/mouse-not-working.html,www,0,0,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,0,0,0
http,ccm,/forum/affich-753579-mouse-not-working-after-computer-sleep-mode,,1,0,1,1,0,0,0,1,1,0,0,1,1,1,2,0,1,0,0,0,0,0
https,drivereasy,/knowledge/how-to-fix-your-logitech-wireless-mouse-stops-working/,www,1,1,0,1,0,0,1,1,0,0,0,1,1,0,2,0,1,0,0,1,0,0
http,hp,/hr-en/document/c00006616,support,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
http,dell,/support/article/bz/en/bzdhs1/277550/en,www,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
https,techjourney,/keyboard-mouse-not-working-after-upgrading-to-windows-10/,,1,1,1,1,0,0,1,1,1,0,0,1,1,0,2,0,1,0,0,1,0,0
https,wiknix,/solved-wireless-mouse-not-working/,www,2,0,0,1,0,0,1,1,0,0,0,1,1,0,2,0,1,0,0,0,0,0
http,littlebits,/projects/diy-computer-mouse,,0,1,1,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1,0,0
http,slideserve,/liona/passive-optical-networks,www,2,1,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,0,0,0
http,powershow,/view1/1aa74e-ZDc1Z/Passive_Optical_Network_powerpoint_ppt_presentation,www,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,2,1,0,0,0
http,powershow,/view/165ee3-MWNhZ/Broadband_Passive_Optical_Networks_powerpoint_ppt_presentation,www,1,0,0,1,0,0,0,1,0,0,0,1,2,0,2,0,1,1,1,0,0,0
http,1000projects,/fundamentals-of-passive-optical-network-cse-ppt-presentation.html,,1,1,1,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,1,1,0,0
https,nokia,/solutions/passive-optical-lan,networks,2,0,0,1,0,0,1,1,0,0,0,1,1,0,2,0,1,0,0,0,0,0
http,seminarsonly,/IT/Ethernet%20Passive%20Optical%20Networks.php,www,2,1,0,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,1,1,0,0
http,depaul,/cwhite/TDC%20460/Optical%20Networking.ppt,facweb.cs,2,0,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,1,0,0
http,amazonaws,/gvx5r5n3rurksfs/6/Passive_Optical_Network_Pon_Equipment_Market_in_India_to_Be_Driven_by_Rising_Domestic_Networks.pdf,s3-eu-west-1,1,0,2,1,0,0,0,1,0,0,0,1,1,0,2,0,1,1,1,1,2,0
http,project-seminars,/Thread-ethernet-passive-optical-network-epon,,2,1,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,0,0,0
http,slideplayer,/slide/5781140/,,0,1,1,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0
http,kerbalspaceprogram,/index.php,forum,1,1,0,2,0,0,0,1,1,0,0,1,1,0,2,0,1,0,1,1,0,0
http,mashpedia,/Longitude_of_the_ascending_node,www,2,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,2,1,0,0,0
http,explained,/Longitude_of_the_node/,everything,2,0,2,1,0,0,0,0,0,0,0,1,2,0,2,0,1,2,1,0,0,0
https,github,/KSP-KOS/KOS/issues/153,,0,0,1,1,0,0,1,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0
https,goodwordguide,/define/Longitude%20of%20the%20ascending%20node,www,1,1,0,1,0,0,1,1,0,0,0,1,1,0,2,0,1,0,1,0,0,0
http,thefullwiki,/Longitude_of_the_ascending_node,www,2,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,1,1,0,0,0
https,wiki2,/en/Longitude_of_the_ascending_node,,0,0,1,1,0,0,1,1,0,0,0,1,0,0,2,0,1,2,1,1,0,0
https,britannica,/topic/longitude-of-the-ascending-node,www,2,1,0,1,0,0,1,1,1,0,0,1,1,0,2,0,1,0,0,1,0,0
https,wikipedia,/wiki/Longitude_of_the_ascending_node,simple,2,0,0,1,0,0,1,1,1,0,0,1,0,0,2,0,1,2,1,0,0,0
http,academic,/dic.nsf/enwiki/463604,en,0,0,0,1,0,0,0,0,0,0,0,1,2,0,2,0,1,0,0,1,0,0
http,spanishdict,/conjugate/sonar,www,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0
http,spanishdict,/conjugate/so%C3%B1ar,www,0,1,0,1,0,0,0,1,1,0,0,1,2,0,2,0,1,0,0,1,0,0
https,123teachme,/spanish_verb_conjugation/sonar_n,www,2,1,0,1,0,0,1,1,0,0,0,1,0,0,2,0,1,2,1,0,0,0
http,cooljugator,/es/sonar,,0,1,1,2,0,0,0,1,1,0,0,1,0,0,2,0,1,0,0,1,0,0
http,cooljugator,/es/so%C3%B1ar,,0,1,1,2,0,0,0,1,1,0,0,1,0,0,2,0,1,0,0,1,0,0
https,wiktionary,/wiki/so%C3%B1ar,en,0,1,0,1,0,0,1,1,1,0,0,1,2,0,2,0,1,0,0,1,0,0
http,linguasorb,/spanish/verbs/conjugation/sonar/,www,2,1,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,0,0,0
https,vocabulix,/conjugation2/sonar.html,www,0,0,0,1,0,0,1,1,0,0,0,1,0,0,2,0,1,0,1,0,0,0
http,conjugation,/spanish/sonar.html,,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0
http,cakewalk,/SONAR-f70.aspx,forum,0,0,0,2,0,0,0,1,0,0,0,1,2,0,2,0,1,0,0,0,0,0
https,oracle,/database/index.html,www,0,0,0,1,0,0,1,1,1,0,0,1,0,0,2,0,1,0,0,0,0,0
https,oracle-base,/articles/12c/upgrading-to-12c,,0,1,1,1,0,0,1,1,1,0,0,1,1,0,2,0,1,0,0,1,0,0
https,oracle-base,/articles/12c/articles-12c,,0,1,1,1,0,0,1,1,1,0,0,1,1,0,2,0,1,0,0,0,0,0
http,allthingsoracle,/oracle-database-12c-new-features-part-3/,,2,1,1,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,1,1,0,0
http,techtarget,/definition/Oracle-Database-12C,searchoracle,2,1,2,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,1,0,0,0
https,habrahabr,/company/oracle/blog/273435/,,0,0,1,1,0,0,1,0,1,0,0,1,2,0,2,0,1,0,0,1,0,0
http,orafaq,/node/2756,www,0,0,0,2,0,0,0,1,0,0,0,1,0,1,2,0,1,0,0,0,0,0
http,tadviser,/index.php/%D0%9F%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82:Oracle_Database_12c,www,1,0,0,1,0,0,0,0,1,0,0,1,1,0,2,0,1,0,1,1,0,0
http,rebellionrider,/oracle-database-12c-tutorial/how-to-uninstall-oracle-database-12c-rebellionrider.htm,www,1,1,0,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,1,1,0,0
http,ludovicocaldara,/dba/oracle-database-12c-enterprise-manager-database-express/,www,1,1,0,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,1,0,0,0
https,power-plugs-sockets,/italy/,www,0,1,0,2,0,0,1,1,1,0,0,1,0,0,2,0,1,0,0,0,2,0
https,amazon,/Plug-Adapter-Italy-Type/dp/B001ST6KOC,www,2,0,0,1,0,0,1,1,0,0,0,1,1,0,2,0,1,0,0,1,0,0
http,fodors,/community/europe/electronic-plug-adapter-for-italy.cfm,www,1,0,0,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,0,0,0,0
http,adaptelec,/-p-12.html,www,0,0,0,2,0,0,0,1,1,0,0,1,0,0,2,0,1,0,0,1,0,0
https,ricksteves,/travel-forum/italy/electrical-converters-adapters-for-italy,community,1,1,0,1,0,0,1,1,1,0,0,1,1,0,2,0,1,0,0,0,0,0
http,cigna,/usb-plug-adapter-for-italy.html,buy-ps4-controller-tk.com,2,0,1,1,0,0,0,0,1,0,0,1,1,0,2,0,1,0,0,1,1,0
https,tripadvisor,/ShowTopic-g187768-i20-k3962260-Do_I_need_a_special_power_adapter-Italy.html,www,1,1,0,1,0,0,1,1,0,0,0,1,1,0,2,0,1,0,1,0,0,0
https,marthasitaly,/articles/85/plug-adapters-for-italian-outlets,www,2,1,0,1,0,0,1,1,1,0,0,1,1,0,2,0,1,0,1,1,0,0
http,hopto,/iphone-adapter-italy.html,buy-ipad-air-32gb-gold.yu,2,0,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,1,1,0
http,adapters-shops,/igo-adapter/electric-adapter-for-italy-474.html,adaptersy,1,1,0,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,0,0,0,0
https,self-helpfcu,/,www,0,1,0,0,0,0,1,1,0,0,0,1,0,1,2,0,1,0,0,0,0,0
https,self-help,/,www,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2,0,1,0,0,0,0,0
http,socialimpactexchange,/sites/www.socialimpactexchange.org/files/AltruShare%20-%20SHFCU%20Report_0.pdf,www,1,1,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,1,0,0
https,depositaccounts,/banks/selfhelp-cu.html,www,2,1,0,1,0,0,1,1,0,0,0,1,0,0,2,0,1,0,1,1,0,0
https,gobankingrates,/banking/financial-institutions/self-help-federal-credit-union/,www,1,1,0,1,0,0,1,1,0,0,0,1,1,0,2,0,1,0,1,0,0,0
https,zaginteractive,/Work/Portfolio/Self-Help-Federal-Credit-Union,www,1,1,0,1,0,0,1,1,0,0,0,1,1,0,2,0,1,0,1,0,0,0
https,linkedin,/company/self-help-federal-credit-union,www,2,0,0,1,0,0,1,1,1,0,0,1,1,0,2,0,1,0,0,0,0,0
https,ssa,/policy/docs/ssb/v22n6/v22n6p12.pdf,www,2,0,0,1,0,0,1,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0
http,repofinder,/redirect.php,www,0,1,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,1,0,0
https,facebook,/directory/places/F-828287-828500,www,2,0,0,1,0,0,1,1,1,0,0,1,2,0,2,0,1,0,0,1,0,0
http,portadelaidefc,/,shop,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,1,0,0
http,portadelaidefc,/football,www,0,1,0,2,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,1,0,0
http,australianfootball,/clubs/bio/Port+Adelaide/9,,2,1,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,1,0,0
http,wikiwand,/en/Port_Adelaide_Football_Club,www,2,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,1,0,0
https,facebook,/PortAdelaideFC/,www,2,0,0,1,0,0,1,1,1,0,0,1,0,0,2,0,1,0,1,1,0,0
https,wikipedia,/wiki/List_of_Port_Adelaide_Football_Club_players,en,2,0,0,1,0,0,1,1,1,0,0,1,0,0,2,0,1,1,1,1,0,0
http,footyindustry,/files/2014%20Reports/AFL/Port%20Adelaide%202014%20Annual%20Report.pdf,www,1,1,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,0,0,0
https,linkedin,/company/port-adelaide-football-club,www,2,0,0,1,0,0,1,1,1,0,0,1,2,0,2,0,1,0,0,0,0,0
https,reddit,/r/weareportadelaide/,www,0,0,0,1,0,0,1,1,1,0,0,1,0,0,2,0,1,0,1,1,0,0
http,solarshop,/wp-content/uploads/2013/06/MR-Clean-Energy-Enterprises-sponsors-Port-Adelaide-FC.docx,,1,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1,0,0
http,toysrus,/,stores,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0
http,dinkydana,/video-game-stores,,0,0,1,1,0,0,0,1,0,0,0,1,2,0,2,0,1,0,0,0,0,0
http,videogamestoresnearme,/,www,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,2,1,0,0,0
http,nearmestores,/c/game/,,0,1,1,2,0,0,0,1,1,0,0,1,0,0,2,0,1,0,1,1,0,0
http,nearme,/video-game-stores-near-me/,,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1,0,0
http,playntrade,/,www,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0
http,hol,/old/old-school-video-game-stores-near-me.pdf,poddomen,2,0,0,1,0,0,0,0,1,0,0,1,1,0,2,0,1,0,0,1,0,0
http,nintendo,/switch/buy-now,,0,0,1,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0
http,lifehacker,/five-best-places-to-buy-used-games-and-consoles-1637048086,,1,1,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,1,0,0
http,game,/webapp/wcs/stores/servlet/AjaxStoreLocatorDisplayView,www,2,0,0,1,0,0,0,0,1,0,0,1,1,0,2,0,1,0,1,1,0,0
http,cheapwineratings,/2014/12/31/port-wine-for-beginners/,,2,1,1,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,1,1,0,0
http,totalwine,/wine/dessert-fortified-wine/port/c/000053,www,2,0,0,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,0,1,0,0
https,quora,/What-are-some-well-known-port-wine-brands,www,2,0,0,1,0,0,1,1,0,0,0,1,1,0,2,0,1,0,0,0,0,0
https,wikipedia,/wiki/Port_wine,en,0,0,0,2,0,0,1,1,1,0,0,1,0,0,2,0,1,0,0,1,0,0
https,theinternationalman,/port-wine.php,www,0,1,0,2,0,0,1,1,0,0,0,1,0,0,2,0,1,0,1,0,0,0
http,portcocktails,/brands.html,,0,1,1,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,0
http,straussbrands,/recipe/port-wine-sauce-2,,0,1,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,1,0,0
http,olivesfordinner,/2013/03/vegan-port-wine-cheese.html,,2,1,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,1,0,0
http,wine,/Port,www,0,0,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0
https,ctv-jve-journal,/articles/ctv/pdf/2015/01/ctv20153001p1.pdf,www,2,1,0,1,0,0,1,1,0,0,0,1,1,1,2,0,1,0,1,1,2,0
http,kerbalspaceprogram,/index.php,forum,1,1,0,2,0,0,0,1,1,0,0,1,1,0,2,0,1,0,1,1,0,0
https,github,/ksp/,alexmoon,0,0,0,2,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0
https,github,/KSP-KOS/KOS/issues/153,,0,0,1,1,0,0,1,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0
http,mashpedia,/Longitude_of_the_ascending_node,www,2,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,2,1,0,0,0
http,explained,/Longitude_of_the_node/,everything,2,0,2,1,0,0,0,0,0,0,0,1,2,0,2,0,1,2,1,0,0,0
https,wikipedia,/wiki/Longitude_of_the_ascending_node,simple,2,0,0,1,0,0,1,1,1,0,0,1,0,0,2,0,1,2,1,0,0,0
https,easycalculation,/constant/longitude-ascending-node-earth-constant.html,www,1,1,0,1,0,0,1,1,0,0,0,1,1,0,2,0,1,0,1,0,0,0
http,blogspot,/2012/11/longitude-of-ascending-node.html,starsdestination,1,0,2,1,0,0,0,0,1,0,0,1,1,0,2,0,1,0,1,1,0,0
https,wiki2,/en/Longitude_of_the_ascending_node,,0,0,1,1,0,0,1,1,0,0,0,1,0,0,2,0,1,2,1,1,0,0
http,stroy-tendr,/kody-na-varkray-3xvtvlui.html,,0,1,1,1,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,1,0,0
https,google,/trends,trends,0,0,0,2,0,0,1,1,1,0,0,0,0,0,2,0,1,0,0,1,0,0
http,keywordtool,/google-trends,,0,1,1,2,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,1,0,0
https,wikipedia,/wiki/Google_Trends,en,0,0,0,1,0,0,1,1,1,0,0,1,0,0,2,0,1,0,1,1,0,0
http,searchengineland,/library/google/google-trends,,2,1,1,1,0,0,0,1,1,0,0,1,0,0,2,0,1,0,1,0,0,0
http,makeuseof,/tag/google-rule-internet-yet-search-trends/,www,2,0,0,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,0,0,0,0
http,wordstream,/search-trends,www,0,1,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0
http,itools,/tool/google-trends-topic-popularity,,0,0,1,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,0,0,0,0
http,thefinancialbrand,/64267/google-search-trends-banking-marketing/,,2,1,1,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,1,0,0,0
https,npmjs,/package/node-google-search-trends,www,2,0,0,1,0,0,1,1,1,0,0,1,2,1,2,0,1,0,0,0,0,0
https,quora,/How-do-you-interpret-Google-Trendss-search-volume-index,www,1,0,0,1,0,0,1,1,1,0,0,1,1,0,2,0,1,0,0,1,0,0
https,askubuntu,/questions/4208/input-output-error-during-read-on-dev-sda-during-installation,,1,0,1,1,0,0,1,1,0,0,0,1,1,0,2,0,1,0,1,1,0,0
https,techguy,/threads/solved-input-output-error-during-read-on-dev-sda-on-installing-ubuntu-10-04.977983/,forums,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0
https,ubuntuforums,/showthread.php,,0,1,1,2,0,0,1,1,1,0,0,1,2,0,2,0,1,0,1,1,0,0
https,serverfault,/questions/399236/why-am-i-getting-input-output-error-during-read-on-dev-sda-during-a-centos-te,,1,1,1,1,0,0,1,1,1,0,0,1,1,0,2,0,1,0,0,1,0,0
http,encodextech,/output-error/redhat-input-output-error-during-read-on-dev-hde.html,,1,1,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,1,0,0
http,centralpedia,/output-error/ubuntu-install-input-output-error-during-write-on-dev-sda.html,,1,1,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,1,0,0
http,debian,/viewtopic.php,forums,0,0,0,2,0,0,0,1,1,0,0,1,2,0,2,0,1,0,0,1,0,0
https,experts-exchange,/questions/24355188/Linux-Ubuntu-Install-Error-input-output-error-during-read-on-dev-sda.html,www,1,1,0,1,0,0,1,1,0,0,0,1,1,0,2,0,1,0,0,1,0,0
